Ticker_Symbol,Security,GICS_Sector,GICS_Sub_Industry,Current_Price,Price_Change,Volatility,ROE,Cash_Ratio,Net_Cash_Flow,Net_Income,Earnings_Per_Share,Estimated_Shares_Outstanding,P/E_Ratio,P/B_Ratio,Cluster
ORCL,Oracle Corporation,Information Technology,Application Software,140.27000427246094,-3.2843754892207317,25.59307726148849,53.376000000000005,17.683495441931964,-24536750080.0,16984000512.0,5.84,2880471000.0,24.018835,10.756902,2
PCAR,Paccar,Industrials,Construction Machinery & Heavy Transportation Equipment,119.5,1.3110060356069309,5.438550033932093,13.108,43.2959801191928,1481787520.0,2476000000.0,4.7,526286229.0,25.425533,3.1831017,1
PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,238.1999969482422,16.73606466464622,10.44646192778132,16.313,7.741948062075957,391424992.0,736300032.0,8.24,89098647.0,28.907768,4.5973907,1
PLTR,Palantir Technologies,Information Technology,Application Software,129.3000030517578,-12.593787971621726,10.429055240507331,32.587,881.5558966428547,1752997120.0,2281529088.0,0.89,2296071334.0,145.2809,36.68085,0
PANW,Palo Alto Networks,Information Technology,Systems Software,348.0599975585937,114.91818716725923,55.80163442786937,4.8309997000000005,24.64553794829024,3579375104.0,842899968.0,1.15,815000000.0,302.6609,10.227432,0
PSKY,Paramount Skydance Corporation,Communication Services,Movies & Entertainment,10.390000343322754,5.988384253561821,0.557456814352308,-0.76800003,9.14013938594839,16400374784.0,-605000000.0,0.03,1087672971.0,346.33334,0.9923591,1
PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,962.8900146484376,5.807086383130413,49.756374397549735,24.841999,5.10455764075067,2774481920.0,3480000000.0,27.06,126086389.0,35.58352,8.310448,3
PYPL,PayPal,Financials,Transaction & Payment Processing Services,45.470001220703125,0.307587129560149,3.031497235176556,25.120002000000003,54.14823438106325,4083500032.0,5058999808.0,5.33,882105493.0,8.530957,2.0255702,2
PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,76.72000122070312,-11.025387268098134,7.057772249340007,17.61,2.9150878401653464,574212480.0,655400000.0,3.98,161605541.0,19.276382,3.2540188,1
PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,144.22000122070312,-7.013743400447538,5.865256552620482,43.879002,19.173393370307323,8746250240.0,8732999680.0,6.37,1366768315.0,22.640503,9.226538,2
PFE,Pfizer,Health Care,Pharmaceuticals,24.31999969482422,-11.169801693563125,0.8184492372478295,8.3100006,2.0551251417951875,12376625152.0,7479000064.0,1.31,5699444169.0,18.564886,1.5382669,2
PCG,PG&E Corporation,Utilities,Multi-Utilities,17.049999237060547,-3.228118256620629,0.580063336014773,8.826999,1.1768255884127945,-5572125184.0,2844000000.0,1.29,2202224728.0,13.217054,1.185592,1
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,176.4199981689453,0.209105166655327,8.01917401191977,14.547,17.04620680524295,-1134499968.0,4113999872.0,10.13,400935020.0,17.415596,2.479411,1
PNW,Pinnacle West Capital,Utilities,Multi-Utilities,109.37000274658205,7.68006682238024,2.386410391193158,9.559,0.0306886550473069,-831102848.0,654094976.0,5.36,121187166.0,20.40485,1.8751822,1
PPG,PPG Industries,Materials,Specialty Chemicals,125.33000183105467,21.458817099468995,6.070716209612332,20.748,17.589175891758916,729000000.0,1578000000.0,6.98,222900000.0,17.955587,3.4472044,1
PPL,PPL Corporation,Utilities,Electric Utilities,36.88999938964844,-3.960613738912087,1.4949557399726991,8.315999999999999,4.600044480687968,-1615124992.0,1216999936.0,1.63,752350362.0,22.6319,1.8475485,1
PG,Procter & Gamble,Consumer Staples,Personal Care Products,151.41000366210938,6.850266500952013,3.344493960480809,31.112,34.75093188749576,12733750272.0,16323000320.0,6.84,2328598978.0,22.135965,6.5599413,2
PLD,Prologis,Real Estate,Industrial REITs,139.42999267578125,6.11403088979657,3.3984021230614365,6.844,2.269151339917972,4854310400.0,3711323904.0,3.97,932338000.0,35.120903,2.4324417,2
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,81.62000274658203,1.5787191379578989,1.910255090397723,13.441,1.1193616313864567,-171750000.0,2263000064.0,4.52,498321402.0,18.057524,2.3491151,1
PTC,PTC Inc.,Information Technology,Application Software,124.5500030517578,-13.722636100607804,11.26141879731006,34.4,30.104289212661698,986047232.0,1246361984.0,10.41,115505791.0,11.9644575,3.726922,1
PSA,Public Storage,Real Estate,Self-Storage REITs,329.6400146484375,18.44574152032894,11.825315604711708,20.175,1.3866829239046297,2338522624.0,1704142976.0,9.69,175579656.0,34.018578,11.810822,3
PHM,PulteGroup,Consumer Discretionary,Homebuilding,133.6699981689453,11.78629136581975,6.807561698364638,16.178,66.12806012719722,1483359744.0,2042926976.0,10.35,190486353.0,12.914975,1.9685143,1
PWR,Quanta Services,Industrials,Construction & Engineering,668.3099975585938,20.56930880043481,63.31191720286151,13.534,5.052320936463596,1037176768.0,1104744960.0,7.28,150060149.0,91.80082,11.087866,3
QCOM,Qualcomm,Information Technology,Semiconductors,176.25,40.69909081164307,38.81254448927909,36.083,27.051913792245287,9589624832.0,9923999744.0,9.31,1054000000.0,18.931255,6.8425345,2
DGX,Quest Diagnostics,Health Care,Health Care Services,215.72000122070312,8.42380073445574,6.833917857009583,14.538999,5.821359798548363,947875008.0,1020000000.0,9.06,110696429.0,23.810154,3.2507534,1
Q,Qnity Electronics,Information Technology,Semiconductor Materials & Equipment,141.75,19.307957624271417,12.25220632313737,7.481,16.051695073983893,702374976.0,650000000.0,3.1,209339207.0,45.725807,4.1325326,1
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",398.2200012207031,11.323062175844887,24.01104880502549,34.664002,64.72196900638104,656187520.0,941100032.0,15.09,37635070.0,26.389662,8.422945,3
RTX,RTX Corporation,Industrials,Aerospace & Defense,199.25,0.8416750591683921,9.399540149372022,11.571,15.559815600894607,7233375232.0,7256000000.0,5.34,1346683428.0,37.312733,4.048398,2
O,Realty Income,Real Estate,Retail REITs,63.84000015258789,4.602059254990471,1.184585570592576,2.831,1.2639861221840507,1797902592.0,1120541056.0,1.22,932492530.0,52.32787,1.5206518,1
REG,Regency Centers,Real Estate,Retail REITs,80.95999908447266,6.648417543319055,1.5578891708050608,8.003,2.497003906778143,574623104.0,532772000.0,2.91,183096790.0,27.821304,2.216928,1
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,654.27001953125,-14.126746114436257,59.0024772918504,14.548,68.30201729106629,3273349888.0,4423399936.0,40.96,103021886.0,15.97339,2.122014,3
RSG,Republic Services,Industrials,Environmental & Facilities Services,217.33999633789065,-1.3064860476763405,5.1863148361689335,18.346001,0.6250331055670322,1808875008.0,2168999936.0,6.98,307664087.0,31.137535,5.587721,1
RMD,ResMed,Health Care,Health Care Equipment,209.6300048828125,-6.5249708671119135,13.322761605367512,25.246,176.43184397193264,1446655104.0,1519565952.0,10.38,145056384.0,20.195568,4.6835275,1
RVTY,Revvity,Health Care,Health Care Equipment,113.76000213623048,28.90513613114568,7.426440552604166,3.227,24.063501777659308,508969248.0,239107008.0,2.08,111559773.0,54.69231,1.7679695,1
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,471.7000122070313,28.86189486352908,31.060103343347564,27.183,10.749682337992375,974499968.0,1086000000.0,9.62,111273953.0,49.033264,14.902692,3
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,43.380001068115234,-19.58622123427911,4.584656874858623,38.671002,11.845209237277196,521446112.0,529295008.0,1.09,481463663.0,39.798164,15.114984,1
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,364.2000122070313,1.113304016892397,14.738417808696102,9.012,3.150092141634856,2169925120.0,1714099968.0,16.02,100917359.0,22.734083,1.9818251,1
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,213.42999267578125,-3.327859275073052,7.845613274796253,38.981998,95.29994366410332,2047583488.0,2315759104.0,7.15,320781076.0,29.850348,10.867108,3
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",296.29998779296875,8.02911765157488,20.673318779356524,49.576,2.450112456333445,-194875008.0,4479000064.0,16.39,268194978.0,18.078096,8.100497,3
SPGI,S&P Global,Financials,Financial Exchanges & Data,439.8900146484375,7.356675760825533,12.247107037014963,13.939999,11.867296092315762,5298874880.0,4776000000.0,15.79,296000000.0,27.858772,4.1769376,2
CRM,Salesforce,Information Technology,Application Software,166.11000061035156,-9.768552728261334,12.153533823393596,16.908,19.88073782346528,16552999936.0,8023000064.0,8.64,819000000.0,19.225695,3.9738286,2
SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",1745.0,140.8125509903778,446.5504048046528,39.297,270.45619116582185,2259500032.0,4506999808.0,29.32,148089758.0,59.51569,18.745703,3
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,45.130001068115234,-8.865770630220037,3.481625609019097,14.066,22.09247648902821,3043124992.0,3328999936.0,2.27,1495057661.0,19.881058,2.5775316,2
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",820.1599731445312,81.05995148873713,177.7639002342674,1787.97,25.153643546971026,1610000000.0,2377999872.0,10.58,226252116.0,77.519844,168.06557,3
SRE,Sempra,Utilities,Multi-Utilities,93.05999755859376,-4.371946493084278,2.5283752797168377,5.689,1.6088833053028309,-28243374080.0,1927000064.0,2.94,653707401.0,31.653059,1.8859053,1
NOW,ServiceNow,Information Technology,Systems Software,106.31999969482422,3.807851587192689,10.436304699898482,16.07,101.19850187265918,5108125184.0,1756999936.0,1.68,1031308000.0,63.285717,9.349279,0
SHW,Sherwin-Williams,Materials,Specialty Chemicals,352.4800109863281,11.695669984573511,15.183995165223148,60.723000000000006,1.5048914174703392,2140024960.0,2599300096.0,10.4,246635621.0,33.89231,19.505287,3
SPG,Simon Property Group,Real Estate,Retail REITs,226.05999755859372,20.13881382218483,9.371889157179876,113.59,1.821524392702751,2494690560.0,4690144768.0,14.38,324281912.0,15.720445,15.214699,3
SWKS,Skyworks Solutions,Information Technology,Semiconductors,62.560001373291016,12.745404912907205,7.669985619139959,6.171,173.49619445126444,687837504.0,361200000.0,2.4,150405963.0,26.066666,1.6318866,1
SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,45.93000030517578,15.818192661680056,2.6741618946608643,2.113,3.408688615789208,1360249984.0,380000000.0,0.72,524464078.0,63.791664,1.3321538,1
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,412.0899963378906,13.27778009403404,11.798477889738,18.202,140.9178588651342,1048337472.0,1023400000.0,19.37,51801916.0,21.27465,3.5824256,3
SOLV,Solventum,Health Care,Health Care Technology,78.2699966430664,23.74703026571764,4.944508048096542,34.794998,9.704203425012974,378500000.0,1432000000.0,8.17,173174712.0,9.580171,2.7333682,1
SO,Southern Company,Utilities,Electric Utilities,97.9800033569336,1.909690535781453,1.854299166339232,10.9910004,0.9636447579100402,-3950000128.0,4362999808.0,3.91,1127301098.0,25.058825,2.9754024,1
LUV,Southwest Airlines,Industrials,Passenger Airlines,50.25,32.188141423373594,4.283809568281256,10.062,33.29331732693077,-372375008.0,817000000.0,1.5,488773713.0,33.5,3.5724442,1
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,91.9000015258789,36.63183243270221,6.598719679384429,4.165,4.8316803011655685,842187520.0,371100000.0,2.44,155455564.0,37.663933,1.591342,1
STLD,Steel Dynamics,Materials,Steel,220.38999938964844,25.128782728694222,26.82859453066378,15.247,10.275423376755738,-31788876.0,1371879936.0,9.34,144212781.0,23.59636,3.4734983,1
STE,Steris,Health Care,Health Care Equipment,218.1999969482422,-0.5094834937060571,6.444767727135058,11.368,18.35490605427975,837287488.0,782300032.0,7.92,97457680.0,27.550505,2.9706473,1
SYK,Stryker Corporation,Health Care,Health Care Equipment,326.5400085449219,-1.4710379504623237,16.191713353115478,15.2,16.93239983526505,4359875072.0,3336999936.0,8.65,383360762.0,37.75029,5.44769,2
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",27.21999931335449,23.446713175411205,6.458335636826062,17.877000000000002,16.641175949401863,-7448383488.0,1247389952.0,1.9,646873027.0,14.326316,2.160832,1
SNPS,Synopsys,Information Technology,Application Software,437.1600036621094,10.096455435667298,34.12631922368759,3.824,19.11424548759917,3538958592.0,773267968.0,4.37,191479325.0,100.03661,2.7459626,0
SYY,Sysco,Consumer Staples,Food Distributors,84.83000183105469,16.592390670627307,3.1757103319428523,81.894994,12.1654501216545,1868375040.0,1736999936.0,3.6,478182608.0,23.56389,17.658203,3
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,177.52000427246094,-10.133831943069382,6.78433131546151,18.024999,2.542544277830747,11147374592.0,10542999552.0,9.41,1082204717.0,18.865038,3.4496698,2
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,118.5500030517578,34.30259537886156,6.193946189872141,18.688999,185.03745597063056,1880349952.0,2044099968.0,9.32,214266606.0,12.719957,2.3636255,1
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",144.2100067138672,0.6414959642012007,6.554509012591343,60.914004,24.290323329387466,1529737472.0,662800000.0,3.27,202044714.0,44.10092,42.754227,3
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,258.8800048828125,5.914991001949063,12.831223387479174,74.097997,0.4896685320705984,-318550016.0,2119699968.0,9.79,214643903.0,26.44331,17.72301,3
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,130.2100067138672,7.55276655770367,5.222291675016635,22.015,15.896720795285862,3141250048.0,3449999872.0,7.57,454191112.0,17.200792,3.6071253,1
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,197.44000244140625,-5.496021747100849,12.048859353046732,22.719999,13.99394856278366,2322249984.0,2908000000.0,9.79,291895799.0,20.167519,4.358499,1
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,652.0800170898438,3.175583774640139,15.953334797371944,9.049,18.00103573278094,760562496.0,933000000.0,19.76,46329138.0,33.0,2.86446,3
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,369.0899963378906,17.055890240403993,38.28169714216194,28.75,87.09287257019437,298311264.0,854059008.0,5.39,156542162.0,68.47681,18.37823,0
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,393.4500122070313,11.515788231781356,26.5288443976802,4.901,66.99080051646223,5251999744.0,3862000128.0,1.1,3755723871.0,357.68182,17.968216,2
TXN,Texas Instruments,Information Technology,Semiconductors,293.0799865722656,47.71294487114976,35.45569819078203,32.347,24.443832219849853,1068249984.0,5336000000.0,5.86,910092791.0,50.01365,15.896295,3
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,407.2000122070313,-9.28128469992747,26.47595050419336,36.466,267.4072713918472,-56057624.0,503625984.0,7.29,68974429.0,55.85734,18.051247,3
TXT,Textron,Industrials,Aerospace & Defense,92.5,4.494848111709759,1.9230982946748965,12.254,29.51961862852952,622374976.0,936000000.0,5.24,173888981.0,17.652672,2.0097337,1
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,523.4400024414062,7.328031617565619,24.86285372277572,13.523,6.982982467434924,5520625152.0,6848000000.0,18.22,371621465.0,28.72887,3.7455456,2
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,154.25999450683594,-4.35963056886892,5.367153757325564,61.25000000000001,43.25581395348837,4314250240.0,5790000128.0,5.14,1104704446.0,30.011673,16.386234,2
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,194.4199981689453,-0.9348265678433656,8.54526192881854,6.736000000000001,14.87281234346276,830904512.0,226346000.0,2.68,74967673.0,72.54478,4.3170867,1
TTD,Trade Desk (The),Communication Services,Advertising,19.100000381469727,-14.002696223329322,1.9908520821462563,16.735001,224.96183949023708,569112640.0,432623008.0,0.88,426999732.0,21.704546,3.6667306,1
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,31.76000022888184,-29.4605336812934,5.414199527669428,45.504,3.6064070091356175,350726016.0,1081241984.0,2.03,524449616.0,15.645321,6.640184,1
TT,Trane Technologies,Industrials,Building Products,478.1300048828125,11.215148646272562,15.07196083925598,36.630002,15.712258838328433,2662362624.0,2936199936.0,13.1,221055477.0,36.498474,12.311197,3
TRMB,Trimble Inc.,Information Technology,Application Software,53.040000915527344,-18.487780598919784,7.021372304594067,8.251999999999999,11.822635220443413,370112512.0,456200000.0,1.91,233111519.0,27.769634,2.1800246,1
TYL,Tyler Technologies,Information Technology,Application Software,318.1000061035156,-5.664295792429795,19.580648854151203,8.930001,157.5221944739374,544489280.0,315731008.0,7.25,41140555.0,43.875862,3.7946746,0
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,58.88999938964844,-8.697675364886145,4.14945270109502,2.619,4.126774513040608,1029000000.0,453000000.0,1.27,282120397.0,46.37008,1.145809,1
UBER,Uber,Industrials,Passenger Ground Transportation,74.43000030517578,3.131498120507014,2.4290664212865662,35.31,25.172101449275363,6536625152.0,8540000256.0,4.03,2035599013.0,18.468983,6.1239095,2
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,41.09000015258789,19.624285352559404,1.8085383483228328,12.3500004,0.0229448557456919,1007130496.0,485961984.0,1.47,324915653.0,27.952381,4.129648,1
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,461.3299865722656,-14.985724533893436,34.118047321418,47.449002,8.27276340642848,973080128.0,1188896000.0,26.66,42989311.0,17.304201,7.267901,3
UNP,Union Pacific Corporation,Industrials,Rail Transportation,282.25,15.547940730127884,8.759397467963348,40.686,1.6109942135718045,4034374912.0,7213000192.0,12.14,593713213.0,23.249588,8.629387,2
UAL,United Airlines Holdings,Industrials,Passenger Airlines,133.32000732421875,46.55381503268303,13.929226679986083,25.726998,21.105568072095267,1647000064.0,3664999936.0,11.19,324569728.0,11.91421,2.7258787,1
UPS,United Parcel Service,Industrials,Air Freight & Logistics,110.66000366210938,15.814505514441093,4.681802441234569,33.353,14.033475232198144,4625500160.0,5248999936.0,6.17,746581816.0,17.935171,5.7897763,2
URI,United Rentals,Industrials,Trading Companies & Distributors,1098.5899658203125,49.47169659649638,116.30592825651728,28.237,0.9289584946108496,1870625024.0,2507000064.0,39.11,62646557.0,28.089746,7.684543,3
UNH,UnitedHealth Group,Health Care,Managed Health Care,425.3599853515625,52.04343812743761,36.60746324644017,12.1759996,30.043669059344857,17687500800.0,12044000256.0,13.27,908144404.0,32.054256,3.9458988,2
UHS,Universal Health Services,Health Care,Health Care Facilities,158.3300018310547,-12.563596129219595,14.815225151906892,21.369,2.463029620793012,650819008.0,1520797952.0,23.96,53287606.0,6.608097,1.2839789,1
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,267.760009765625,9.549709187521763,10.42166084816573,15.85,32.6555023923445,4786625024.0,4196000000.0,13.68,296932782.0,19.5731,3.3308456,2
VEEV,Veeva Systems,Health Care,Health Care Technology,192.7400054931641,10.364181268193752,8.81562130698621,13.934,1536.5134403810944,1259549056.0,941651968.0,5.65,162443291.0,34.113274,4.2995453,1
VTR,Ventas,Real Estate,Health Care REITs,92.5199966430664,12.190364221442447,3.0261133246920764,2.14,1.4035059021423582,1483115264.0,260424992.0,0.55,486169723.0,168.21817,3.4265397,1
VLTO,Veralto,Industrials,Environmental & Facilities Services,92.5500030517578,4.458955127487536,2.756698799586729,36.463,53.73638753285768,768249984.0,969000000.0,3.88,245599266.0,23.853092,7.564365,1
VZ,Verizon,Communication Services,Integrated Telecommunication Services,42.560001373291016,-12.105526161151188,1.4025456699565542,17.198,3.4374229599802777,19608500224.0,17340000256.0,4.1,4175558910.0,10.380488,1.7202216,2
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,528.0399780273438,21.5841567739258,21.14472645719082,24.197,169.43459082636724,2783225088.0,4338299904.0,16.84,253805417.0,31.356293,6.9315686,3
VRT,Vertiv,Industrials,Electrical Components & Equipment,300.5299987792969,16.18000587756381,24.46244610465532,45.097,56.416579223504726,1964749952.0,1558400000.0,3.97,384108816.0,75.70025,29.169172,3
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,27.190000534057617,-0.0473981799800044,0.600533442294273,11.331,2.6961223429111483,1285280000.0,3104275968.0,2.92,1101080187.0,9.311644,1.0311351,1
V,Visa Inc.,Financials,Transaction & Payment Processing Services,362.1300048828125,19.63233219954443,11.358745786323505,60.349,40.92108735814199,20839749632.0,22033000448.0,11.48,1659709932.0,31.544426,19.425491,3
VST,Vistra Corp.,Utilities,Electric Utilities,151.0500030517578,-0.2166780620215752,7.875669151607697,42.898,2.472795350832716,476875008.0,2048999936.0,5.98,337182468.0,25.259197,16.361568,3
VMC,Vulcan Materials Company,Materials,Construction Materials,303.19000244140625,7.869455215782775,12.587364213950922,13.458,1.9472492673509352,244387504.0,1117900032.0,8.43,129754885.0,35.9656,4.644739,1
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,1342.97998046875,20.44825698216009,78.44493345235409,46.129,23.712043671102013,1152125056.0,1782000000.0,37.2,47213119.0,36.101612,16.138678,3
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,262.19000244140625,3.337766849949158,5.810086494580209,11.305001,8.550724637681158,1123250048.0,1207000064.0,7.08,169677346.0,37.032486,4.012089,1
WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,111.83999633789062,-11.622814156948792,6.423525113575197,24.132,14.48905454496347,6862249984.0,22735998976.0,2.84,7958079155.0,39.380283,9.439568,2
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,99.5,4.136286146610613,2.849592977445748,11.01,10.58455348161395,3751375104.0,11224000512.0,6.25,1736511424.0,15.92,1.5971876,2
WM,Waste Management,Industrials,Environmental & Facilities Services,230.3999938964844,-1.0271821894346844,5.923298705279137,29.936,0.5174898467181973,2136749952.0,2793999872.0,6.91,401575752.0,33.34298,9.248926,1
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,379.2900085449219,24.729525177629487,24.755892439249667,5.212,6.6322136089577945,-502370624.0,449628992.0,7.85,98185855.0,48.3172,2.4348269,1
WEC,WEC Energy Group,Utilities,Electric Utilities,118.83000183105467,2.6710867708014723,2.401258349111335,11.679,0.1391291612891415,-2067012480.0,1637699968.0,4.99,325725678.0,23.81363,2.8408523,1
WELL,Welltower,Real Estate,Health Care REITs,236.05999755859372,17.896507105868668,8.12096799942658,3.665,23.536714652871144,2600212736.0,1407559936.0,2.08,705914450.0,113.49039,3.7984746,1
WST,West Pharmaceutical Services,Health Care,Health Care Supplies,365.739990234375,42.50169706198113,27.7178932637807,19.131,117.0633138751684,275662496.0,542700032.0,7.5,70647595.0,48.76533,8.671345,0
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",539.0,77.26140126010296,110.35920292629964,85.920995,281.5934065934066,2075000064.0,6350000128.0,16.71,344682131.0,32.256134,25.770977,3
WY,Weyerhaeuser,Real Estate,Timber REITs,23.790000915527344,-0.8512469655954286,0.6963404738460057,4.1610000000000005,5.066079295154185,-45875000.0,397000000.0,0.56,721042609.0,42.482143,1.8172792,1
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,Homefurnishing Retail,227.52999877929688,25.088489034943123,19.99376932403236,54.007000000000005,45.66319451257628,885462144.0,1088536064.0,8.92,117746611.0,25.507847,12.976502,3
WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,73.13999938964844,1.5017304284031874,2.4397679846186384,19.656,2.351426944877602,-190250000.0,2788999936.0,2.28,1222998265.0,32.07895,6.997704,1
WTW,Willis Towers Watson,Financials,Insurance Brokers,286.2200012207031,-1.294764280431123,16.34684668789221,20.611,23.0979952683352,2052125056.0,1667000064.0,17.03,94447976.0,16.80681,3.3827353,1
WDAY,"Workday, Inc.",Information Technology,Application Software,135.39999389648438,4.378656045583456,9.67701654006994,10.858,19.457013574660635,3118749952.0,847000000.0,3.21,201000000.0,42.180683,4.495352,1
XEL,Xcel Energy,Utilities,Multi-Utilities,81.95999908447266,2.7219056332355582,1.549053437525329,9.59,3.296744464840969,-7471625216.0,2091000064.0,3.47,624269560.0,23.619596,2.1648748,1
XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,118.12000274658205,-4.2526138279306815,6.385679195120717,8.724,27.205387205387204,959124992.0,981000000.0,4.02,237693493.0,29.383085,2.5062592,1
ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,267.17999267578125,26.553618252726952,14.122798252518985,11.781,3.678606001936109,559000000.0,418000000.0,8.28,47633392.0,32.268116,3.7253726,1
ZBH,Zimmer Biomet,Health Care,Health Care Equipment,87.47000122070312,-3.623706302535772,4.448379488102283,6.0650002,5.911618378694762,1044124992.0,761200000.0,3.86,193462482.0,22.660624,1.3348289,1
ZTS,Zoetis,Health Care,Pharmaceuticals,74.80000305175781,-36.47442055390611,19.26448090671607,67.74799999999999,19.659505472233484,1780875008.0,2672000000.0,6.1,419228118.0,12.262296,9.542033,1
RELIANCE.NS,Reliance Industries Limited,Energy,Oil & Gas Refining & Marketing,13.697479430686869,0.4084628202583121,45.30630439384397,9.139,24.92232586838953,2292975465.77317,8484769272.32627,0.6273109243697479,13532472634.0,21.83523,1.9519644,2
TCS.NS,Tata Consultancy Services Limited,Information Technology,Information Technology Services,21.990546923422517,-14.229114630933598,154.8825810426602,48.395002,49.345146379044685,3880961157.014218,5169117745.534616,1.4294117647058824,3618087518.0,15.384333,7.063091,2
INFY.NS,Infosys Limited,Information Technology,Information Technology Services,10.999999839718598,-18.09365227051069,80.0171359481779,31.439,214.77064220183485,33300946.277588475,34800420.61137033,0.7930672268907563,4048927919.0,13.870198,4.5733795,0
HINDUNILVR.NS,Hindustan Unilever Limited,Consumer Staples,Household & Personal Products,23.12184896779578,6.657213223101781,72.86653360580783,21.603,16.99789418267965,685372902.6427742,1116911772.2746243,0.4762605042016807,2349591262.0,48.54874,10.611465,0
ITC.NS,ITC Limited,Consumer Staples,Tobacco,3.045693503169645,1.0171910616133628,7.167893507324773,29.34,15.20430803692738,1379296377.6604884,2173263666.305403,0.17331932773109243,12529468231.0,17.572727,5.010455,1
BHARTIARTL.NS,Bharti Airtel Limited,Communication Services,Telecom Services,20.0672277904872,6.559570079374298,39.25426986347346,19.358999,7.5528463115600015,6402399290.951387,2804117731.5702543,0.46554621848739497,6237547426.0,43.104694,7.492646,2
LT.NS,Larsen & Toubro Limited,Industrials,Engineering & Construction,42.29622086905538,9.073407805201876,120.84331407998582,16.951999,22.138689802970028,2751625768.8791537,1870423315.0848632,1.2265756302521007,1375729178.0,34.483173,5.068285,0
HCLTECH.NS,HCL Technologies Limited,Information Technology,Information Technology Services,11.964286097816212,-17.28026942125813,105.91324701019376,23.357001,89.49648077964267,19438025.49706036,19716386.514386937,0.6448529411764706,2705766714.0,18.55351,4.120226,0
ASIANPAINT.NS,Asian Paints Limited,Materials,Specialty Chemicals,28.75840479613247,26.427380487595347,139.78060384766326,20.889999,19.891617984437453,455973876.8017,454343522.46372265,0.47447478991596637,958644295.0,60.611027,12.287765,0
MARUTI.NS,Maruti Suzuki India Limited,Consumer Discretionary,Auto Manufacturers,150.9033661819383,13.225094577553596,363.2787362730919,14.434,1.2756220802745732,810207498.9134146,1541964376.1523302,4.904411764705882,314402574.0,30.768902,4.2150455,0
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Health Care,Drug Manufacturers - Specialty & Generic,20.00840451564002,12.40411166473121,73.7382046283946,14.72,427.8855586308377,518060676.7751651,1205821478.6541505,0.5022058823529412,2399334970.0,39.841038,5.4743814,0
